League,League Logo,League Flag,Home Team,Home Logo,Away Team,Away Logo,Home Score,Away Score
Nasjonal U19 Champions League,https://media.api-sports.io/football/leagues/823.png,https://media.api-sports.io/flags/no.svg,Fredrikstad FK U19,https://media.api-sports.io/football/teams/27414.png,Start U19,https://media.api-sports.io/football/teams/16564.png,2,2
Super League,https://media.api-sports.io/football/leagues/369.png,https://media.api-sports.io/flags/uz.svg,Olmaliq,https://media.api-sports.io/football/teams/4219.png,Bunyodkor,https://media.api-sports.io/football/teams/4210.png,0,1
Indian Super League,https://media.api-sports.io/football/leagues/323.png,https://media.api-sports.io/flags/in.svg,Mumbai City,https://media.api-sports.io/football/teams/3478.png,NorthEast United,https://media.api-sports.io/football/teams/3479.png,1,1
Svenska Cupen,https://media.api-sports.io/football/leagues/115.png,https://media.api-sports.io/flags/se.svg,IF Karlstad,https://media.api-sports.io/football/teams/11659.png,Malmo FF,https://media.api-sports.io/football/teams/375.png,0,4
Svenska Cupen,https://media.api-sports.io/football/leagues/115.png,https://media.api-sports.io/flags/se.svg,BK Hacken,https://media.api-sports.io/football/teams/367.png,Vasteras SK FK,https://media.api-sports.io/football/teams/2241.png,4,1
First Amateur Division,https://media.api-sports.io/football/leagues/487.png,https://media.api-sports.io/flags/be.svg,Union Namur,https://media.api-sports.io/football/teams/5964.png,Crossing Schaerbeek,https://media.api-sports.io/football/teams/5770.png,2,2
First Amateur Division,https://media.api-sports.io/football/leagues/487.png,https://media.api-sports.io/flags/be.svg,Standard Liège II,https://media.api-sports.io/football/teams/19047.png,Union Saint-Gilloise II,https://media.api-sports.io/football/teams/19902.png,1,0
First Amateur Division,https://media.api-sports.io/football/leagues/487.png,https://media.api-sports.io/flags/be.svg,Habay-la-Neuve,https://media.api-sports.io/football/teams/5814.png,Excelsior Virton,https://media.api-sports.io/football/teams/4715.png,3,1
Premier League,https://media.api-sports.io/football/leagues/962.png,https://media.api-sports.io/flags/ls.svg,Linare,https://media.api-sports.io/football/teams/20981.png,Maroala,https://media.api-sports.io/football/teams/26610.png,3,1
Premier League,https://media.api-sports.io/football/leagues/962.png,https://media.api-sports.io/flags/ls.svg,Majantja,https://media.api-sports.io/football/teams/25065.png,LCS,https://media.api-sports.io/football/teams/20976.png,1,1
Premier League,https://media.api-sports.io/football/leagues/569.png,https://media.api-sports.io/flags/kg.svg,Neftchi,https://media.api-sports.io/football/teams/12240.png,Ozgon,https://media.api-sports.io/football/teams/25767.png,1,2
Super League,https://media.api-sports.io/football/leagues/369.png,https://media.api-sports.io/flags/uz.svg,Nasaf,https://media.api-sports.io/football/teams/4215.png,Xorazm,https://media.api-sports.io/football/teams/16381.png,1,0
Czech Liga,https://media.api-sports.io/football/leagues/345.png,https://media.api-sports.io/flags/cz.svg,Zlin,https://media.api-sports.io/football/teams/603.png,Plzen,https://media.api-sports.io/football/teams/567.png,3,0
Super Liga,https://media.api-sports.io/football/leagues/286.png,https://media.api-sports.io/flags/rs.svg,Napredak,https://media.api-sports.io/football/teams/2655.png,FK Spartak Zdrepceva KRV,https://media.api-sports.io/football/teams/2251.png,1,1
Bundesliga,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,VfB Stuttgart,https://media.api-sports.io/football/teams/172.png,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,4,0
FAW Championship,https://media.api-sports.io/football/leagues/111.png,https://media.api-sports.io/flags/gb-wls.svg,Aberystwyth Town,https://media.api-sports.io/football/teams/351.png,Caerau (Ely),https://media.api-sports.io/football/teams/5610.png,0,4
1a Divisió,https://media.api-sports.io/football/leagues/312.png,https://media.api-sports.io/flags/ad.svg,Inter Club d'Escaldes,https://media.api-sports.io/football/teams/3342.png,Penya Encarnada,https://media.api-sports.io/football/teams/3352.png,2,1
Oberliga - Niederrhein,https://media.api-sports.io/football/leagues/751.png,https://media.api-sports.io/flags/de.svg,Holzheimer SG,https://media.api-sports.io/football/teams/14706.png,SF Baumberg,https://media.api-sports.io/football/teams/12844.png,4,2
Oberliga - Niederrhein,https://media.api-sports.io/football/leagues/751.png,https://media.api-sports.io/flags/de.svg,Hilden,https://media.api-sports.io/football/teams/12790.png,Kleve,https://media.api-sports.io/football/teams/16105.png,3,0
Oberliga - Hessen,https://media.api-sports.io/football/leagues/750.png,https://media.api-sports.io/flags/de.svg,Rot-Weiß Walldorf,https://media.api-sports.io/football/teams/16102.png,Eintracht Frankfurt II,https://media.api-sports.io/football/teams/19217.png,2,3
Oberliga - Bremen,https://media.api-sports.io/football/leagues/749.png,https://media.api-sports.io/flags/de.svg,Leher TS,https://media.api-sports.io/football/teams/1644.png,BTS Neustadt,https://media.api-sports.io/football/teams/16090.png,1,4
Oberliga - Mittelrhein,https://media.api-sports.io/football/leagues/746.png,https://media.api-sports.io/flags/de.svg,Frechen,https://media.api-sports.io/football/teams/12768.png,Bornheim,https://media.api-sports.io/football/teams/26275.png,1,4
Oberliga - Mittelrhein,https://media.api-sports.io/football/leagues/746.png,https://media.api-sports.io/flags/de.svg,VfL Vichttal,https://media.api-sports.io/football/teams/14813.png,Fortuna Köln II,https://media.api-sports.io/football/teams/14681.png,3,2
Girabola,https://media.api-sports.io/football/leagues/397.png,https://media.api-sports.io/flags/ao.svg,Kabuscorp,https://media.api-sports.io/football/teams/4929.png,Interclube,https://media.api-sports.io/football/teams/4920.png,0,2
Girabola,https://media.api-sports.io/football/leagues/397.png,https://media.api-sports.io/flags/ao.svg,1º de Maio,https://media.api-sports.io/football/teams/4914.png,Bravos do Maquis FC,https://media.api-sports.io/football/teams/4921.png,0,1
Girabola,https://media.api-sports.io/football/leagues/397.png,https://media.api-sports.io/flags/ao.svg,Desportivo Huíla,https://media.api-sports.io/football/teams/4918.png,Académica do Lobito,https://media.api-sports.io/football/teams/4915.png,2,1
Premier League,https://media.api-sports.io/football/leagues/110.png,https://media.api-sports.io/flags/gb-wls.svg,Haverfordwest County AFC,https://media.api-sports.io/football/teams/2194.png,Flint Town United,https://media.api-sports.io/football/teams/5614.png,1,3
Elite One,https://media.api-sports.io/football/leagues/411.png,https://media.api-sports.io/flags/cm.svg,Aigle Royal,https://media.api-sports.io/football/teams/5556.png,Jeunes Fauves,https://media.api-sports.io/football/teams/16526.png,1,0
Elite One,https://media.api-sports.io/football/leagues/411.png,https://media.api-sports.io/flags/cm.svg,PWD Bamenda,https://media.api-sports.io/football/teams/5409.png,Cotonsport,https://media.api-sports.io/football/teams/5401.png,2,1
Elite One,https://media.api-sports.io/football/leagues/411.png,https://media.api-sports.io/flags/cm.svg,Dynamo de Douala,https://media.api-sports.io/football/teams/16524.png,Aigle Royal de Moungo,https://media.api-sports.io/football/teams/20799.png,4,0
Elite One,https://media.api-sports.io/football/leagues/411.png,https://media.api-sports.io/flags/cm.svg,Panthère,https://media.api-sports.io/football/teams/5564.png,Canon,https://media.api-sports.io/football/teams/5560.png,2,1
Elite One,https://media.api-sports.io/football/leagues/411.png,https://media.api-sports.io/flags/cm.svg,Victoria United,https://media.api-sports.io/football/teams/20800.png,Gazelle,https://media.api-sports.io/football/teams/15566.png,2,2
Elite Two,https://media.api-sports.io/football/leagues/813.png,https://media.api-sports.io/flags/cm.svg,Bamboutos,https://media.api-sports.io/football/teams/5557.png,Racing,https://media.api-sports.io/football/teams/5559.png,2,1
Elite Two,https://media.api-sports.io/football/leagues/813.png,https://media.api-sports.io/flags/cm.svg,Union Abong-Mbang,https://media.api-sports.io/football/teams/25430.png,Kumba,https://media.api-sports.io/football/teams/27457.png,0,1
Premier League,https://media.api-sports.io/football/leagues/962.png,https://media.api-sports.io/flags/ls.svg,Machokha,https://media.api-sports.io/football/teams/20984.png,Lifofane,https://media.api-sports.io/football/teams/20979.png,0,1
Oberliga - Mittelrhein,https://media.api-sports.io/football/leagues/746.png,https://media.api-sports.io/flags/de.svg,Pesch,https://media.api-sports.io/football/teams/14748.png,Düren Merzenich,https://media.api-sports.io/football/teams/12754.png,0,1
Jupiler Pro League,https://media.api-sports.io/football/leagues/144.png,https://media.api-sports.io/flags/be.svg,KVC Westerlo,https://media.api-sports.io/football/teams/261.png,Union St. Gilloise,https://media.api-sports.io/football/teams/1393.png,0,0
Premiership,https://media.api-sports.io/football/leagues/408.png,https://media.api-sports.io/flags/gb-nir.svg,Cliftonville FC,https://media.api-sports.io/football/teams/2266.png,Linfield,https://media.api-sports.io/football/teams/583.png,2,0
Challenger Pro League,https://media.api-sports.io/football/leagues/145.png,https://media.api-sports.io/flags/be.svg,RWDM,https://media.api-sports.io/football/teams/6224.png,AS Eupen,https://media.api-sports.io/football/teams/739.png,2,2
Challenger Pro League,https://media.api-sports.io/football/leagues/145.png,https://media.api-sports.io/flags/be.svg,Lommel United,https://media.api-sports.io/football/teams/259.png,Seraing United,https://media.api-sports.io/football/teams/10244.png,0,1
National Division,https://media.api-sports.io/football/leagues/261.png,https://media.api-sports.io/flags/lu.svg,Atert Bissen,https://media.api-sports.io/football/teams/15847.png,Swift Hesperange,https://media.api-sports.io/football/teams/11907.png,2,0
National Division,https://media.api-sports.io/football/leagues/261.png,https://media.api-sports.io/flags/lu.svg,US Hostert,https://media.api-sports.io/football/teams/2040.png,UNA Strassen,https://media.api-sports.io/football/teams/2036.png,1,0
National Division,https://media.api-sports.io/football/leagues/261.png,https://media.api-sports.io/flags/lu.svg,UN Kaerjeng 97,https://media.api-sports.io/football/teams/2035.png,Victoria Rosport,https://media.api-sports.io/football/teams/2038.png,2,0
National Division,https://media.api-sports.io/football/leagues/261.png,https://media.api-sports.io/flags/lu.svg,Racing FC Union Luxembourg,https://media.api-sports.io/football/teams/2030.png,F91 Dudelange,https://media.api-sports.io/football/teams/578.png,1,2
FAW Championship,https://media.api-sports.io/football/leagues/111.png,https://media.api-sports.io/flags/gb-wls.svg,Cambrian & Clydach,https://media.api-sports.io/football/teams/2202.png,Trethomas Bluebirds,https://media.api-sports.io/football/teams/11310.png,4,2
Oberliga - Schleswig-Holstein,https://media.api-sports.io/football/leagues/744.png,https://media.api-sports.io/flags/de.svg,Inter Türkspor Kiel,https://media.api-sports.io/football/teams/12794.png,Todesfelde,https://media.api-sports.io/football/teams/12880.png,0,3
Campeonato de Portugal Prio - Group A,https://media.api-sports.io/football/leagues/457.png,https://media.api-sports.io/flags/pt.svg,Chaves II,https://media.api-sports.io/football/teams/4736.png,Celoricense,https://media.api-sports.io/football/teams/26193.png,1,2
Campeonato de Portugal Prio - Group A,https://media.api-sports.io/football/leagues/457.png,https://media.api-sports.io/flags/pt.svg,Monção,https://media.api-sports.io/football/teams/4849.png,Mirandela,https://media.api-sports.io/football/teams/4769.png,1,2
Campeonato de Portugal Prio - Group A,https://media.api-sports.io/football/leagues/457.png,https://media.api-sports.io/flags/pt.svg,Brito,https://media.api-sports.io/football/teams/15126.png,Bragança,https://media.api-sports.io/football/teams/4827.png,2,1
Campeonato de Portugal Prio - Group A,https://media.api-sports.io/football/leagues/457.png,https://media.api-sports.io/flags/pt.svg,Tirsense,https://media.api-sports.io/football/teams/15128.png,Vilaverdense,https://media.api-sports.io/football/teams/4814.png,1,0
Campeonato de Portugal Prio - Group B,https://media.api-sports.io/football/leagues/458.png,https://media.api-sports.io/flags/pt.svg,Leça,https://media.api-sports.io/football/teams/4757.png,Anadia,https://media.api-sports.io/football/teams/4727.png,1,1
Campeonato de Portugal Prio - Group B,https://media.api-sports.io/football/leagues/458.png,https://media.api-sports.io/flags/pt.svg,Alpendorada,https://media.api-sports.io/football/teams/17775.png,Vila Meã,https://media.api-sports.io/football/teams/15211.png,3,2
Campeonato de Portugal Prio - Group B,https://media.api-sports.io/football/leagues/458.png,https://media.api-sports.io/flags/pt.svg,Rebordosa,https://media.api-sports.io/football/teams/6365.png,Salgueiros,https://media.api-sports.io/football/teams/4859.png,1,0
Campeonato de Portugal Prio - Group B,https://media.api-sports.io/football/leagues/458.png,https://media.api-sports.io/flags/pt.svg,Florgrade,https://media.api-sports.io/football/teams/22091.png,Gouveia,https://media.api-sports.io/football/teams/4751.png,2,0
Campeonato de Portugal Prio - Group B,https://media.api-sports.io/football/leagues/458.png,https://media.api-sports.io/flags/pt.svg,Vila Real,https://media.api-sports.io/football/teams/4812.png,Beira-Mar,https://media.api-sports.io/football/teams/4661.png,2,1
Campeonato de Portugal Prio - Group B,https://media.api-sports.io/football/leagues/458.png,https://media.api-sports.io/flags/pt.svg,Cinfães,https://media.api-sports.io/football/teams/4737.png,União Lamas,https://media.api-sports.io/football/teams/4864.png,1,0
Campeonato de Portugal Prio - Group B,https://media.api-sports.io/football/leagues/458.png,https://media.api-sports.io/flags/pt.svg,Aparecida,https://media.api-sports.io/football/teams/26194.png,Resende,https://media.api-sports.io/football/teams/13162.png,3,1
Campeonato de Portugal Prio - Group C,https://media.api-sports.io/football/leagues/459.png,https://media.api-sports.io/flags/pt.svg,UD da Serra,https://media.api-sports.io/football/teams/20042.png,Benfica Castelo Branco,https://media.api-sports.io/football/teams/4731.png,2,0
